New Zealand,2022-12-01,-40.15,176.05,8.971225
New Zealand,2022-12-01,-40.15,176.15,7.8416877
New Zealand,2022-12-01,-40.15,176.25,7.462904
New Zealand,2022-12-01,-40.15,176.35,7.5123067
New Zealand,2022-12-01,-40.15,176.45,6.731572
New Zealand,2022-12-01,-40.15,176.55,6.664669
New Zealand,2022-12-01,-40.15,176.65,6.509925
New Zealand,2022-12-01,-40.15,176.75,6.585274
New Zealand,2022-12-01,-40.05,175.05,7.82757
New Zealand,2022-12-01,-40.05,175.15,7.667522
New Zealand,2022-12-01,-40.05,175.25,7.332861
New Zealand,2022-12-01,-40.15,175.15,7.9838104
New Zealand,2022-12-01,-40.15,175.05,7.712066
New Zealand,2022-12-01,-40.25,176.75,7.017643
New Zealand,2022-12-01,-40.25,176.65,6.8396544
New Zealand,2022-12-01,-40.35,176.25,7.49353
New Zealand,2022-12-01,-40.35,176.35,7.2047772
New Zealand,2022-12-01,-40.35,176.45,7.003349
New Zealand,2022-12-01,-40.35,176.55,6.6635637
New Zealand,2022-12-01,-40.35,176.65,7.1248555
New Zealand,2022-12-01,-40.25,175.15,8.071817
New Zealand,2022-12-01,-40.25,175.25,7.835
New Zealand,2022-12-01,-40.25,175.35,7.860639
New Zealand,2022-12-01,-40.25,175.45,7.957982
New Zealand,2022-12-01,-40.05,175.35,7.423713
New Zealand,2022-12-01,-40.25,175.55,8.210507
New Zealand,2022-12-01,-40.25,175.75,8.188244
New Zealand,2022-12-01,-40.25,175.85,8.594086
New Zealand,2022-12-01,-40.25,175.95,8.435247
New Zealand,2022-12-01,-40.25,176.05,8.006444
New Zealand,2022-12-01,-40.25,176.15,7.771711
New Zealand,2022-12-01,-40.25,176.25,7.5176606
New Zealand,2022-12-01,-40.25,176.35,7.620694
New Zealand,2022-12-01,-40.25,176.45,6.9479804
New Zealand,2022-12-01,-40.25,176.55,6.7148094
New Zealand,2022-12-01,-40.25,175.65,8.180077
New Zealand,2022-12-01,-39.55,176.65,6.9101605
New Zealand,2022-12-01,-40.05,175.45,7.876284
New Zealand,2022-12-01,-40.05,175.65,8.187604
New Zealand,2022-12-01,-39.95,176.15,11.421343
New Zealand,2022-12-01,-39.95,176.25,8.192173
New Zealand,2022-12-01,-39.95,176.35,7.0509963
New Zealand,2022-12-01,-39.95,176.45,6.6567783
New Zealand,2022-12-01,-39.95,176.55,6.594404
New Zealand,2022-12-01,-39.95,176.65,6.7571154
New Zealand,2022-12-01,-39.95,176.75,6.8027496
New Zealand,2022-12-01,-39.95,176.85,6.980437
New Zealand,2022-12-01,-39.95,176.95,8.216608
New Zealand,2022-12-01,-39.85,174.75,7.166278
New Zealand,2022-12-01,-39.85,174.85,7.354892
New Zealand,2022-12-01,-39.85,174.95,7.2909937
New Zealand,2022-12-01,-39.85,175.05,7.353156
New Zealand,2022-12-01,-39.85,175.15,7.5649247
New Zealand,2022-12-01,-39.85,175.25,7.550741
New Zealand,2022-12-01,-39.85,175.35,7.719299
New Zealand,2022-12-01,-39.85,175.45,8.124029
New Zealand,2022-12-01,-39.85,175.55,8.422903
New Zealand,2022-12-01,-39.85,175.65,8.7689
New Zealand,2022-12-01,-39.95,176.05,13.344064
New Zealand,2022-12-01,-39.95,175.95,10.460782
New Zealand,2022-12-01,-39.95,175.85,9.1361885
New Zealand,2022-12-01,-39.95,175.75,8.402482
New Zealand,2022-12-01,-40.05,175.75,8.518338
New Zealand,2022-12-01,-40.05,175.85,8.691182
New Zealand,2022-12-01,-40.05,175.95,9.7664175
New Zealand,2022-12-01,-40.05,176.05,11.463805
New Zealand,2022-12-01,-40.05,176.15,9.339568
New Zealand,2022-12-01,-40.05,176.25,7.7636437
New Zealand,2022-12-01,-40.05,176.35,7.2626233
New Zealand,2022-12-01,-40.05,176.45,6.757277
New Zealand,2022-12-01,-40.05,176.55,6.7855177
New Zealand,2022-12-01,-40.05,175.55,8.1129265
New Zealand,2022-12-01,-40.05,176.65,6.7714577
New Zealand,2022-12-01,-40.05,176.85,7.1844573
New Zealand,2022-12-01,-39.95,174.95,7.7478046
New Zealand,2022-12-01,-39.95,175.05,7.549144
New Zealand,2022-12-01,-39.95,175.15,7.0893703
New Zealand,2022-12-01,-39.95,175.25,7.1299524
New Zealand,2022-12-01,-39.95,175.35,7.4262834
New Zealand,2022-12-01,-39.95,175.45,7.7813373
New Zealand,2022-12-01,-39.95,175.55,7.994978
New Zealand,2022-12-01,-39.95,175.65,8.502254
New Zealand,2022-12-01,-40.05,176.75,6.761596
New Zealand,2022-12-01,-39.55,176.75,7.0660963
New Zealand,2022-12-01,-39.55,176.85,7.3339915
New Zealand,2022-12-01,-39.55,176.95,7.892873
New Zealand,2022-12-01,-39.15,176.15,11.177674
New Zealand,2022-12-01,-39.15,176.25,10.537406
New Zealand,2022-12-01,-39.15,176.35,10.288461
New Zealand,2022-12-01,-39.15,176.45,10.25565
New Zealand,2022-12-01,-39.15,176.55,9.519037
New Zealand,2022-12-01,-39.15,176.65,9.33581
New Zealand,2022-12-01,-39.15,176.75,8.523822
New Zealand,2022-12-01,-39.15,176.85,7.4599257
New Zealand,2022-12-01,-39.15,176.95,7.025531
New Zealand,2022-12-01,-39.15,177.05,7.213845
New Zealand,2022-12-01,-39.15,177.15,7.632261
New Zealand,2022-12-01,-39.15,177.45,7.7856145
New Zealand,2022-12-01,-39.15,177.55,8.569067
New Zealand,2022-12-01,-39.15,177.65,8.5624695
New Zealand,2022-12-01,-39.15,177.75,8.820658
New Zealand,2022-12-01,-39.15,177.85,8.737492
New Zealand,2022-12-01,-39.15,177.95,8.850489
New Zealand,2022-12-01,-39.05,174.15,7.360133
New Zealand,2022-12-01,-39.05,174.25,7.3056545
New Zealand,2022-12-01,-39.15,176.05,10.974138
New Zealand,2022-12-01,-39.15,175.95,11.637937
New Zealand,2022-12-01,-39.15,175.85,12.062487
New Zealand,2022-12-01,-39.15,175.75,12.480019
New Zealand,2022-12-01,-39.25,176.95,7.3364124
New Zealand,2022-12-01,-39.25,177.05,7.4741945
New Zealand,2022-12-01,-39.15,173.95,7.47468
New Zealand,2022-12-01,-39.15,174.05,7.626222
New Zealand,2022-12-01,-39.15,174.15,7.3683953
New Zealand,2022-12-01,-39.15,174.25,7.154999
New Zealand,2022-12-01,-39.15,174.35,7.258275
New Zealand,2022-12-01,-39.15,174.45,7.2776484
New Zealand,2022-12-01,-39.15,174.55,7.50548
New Zealand,2022-12-01,-39.05,174.35,7.389552
New Zealand,2022-12-01,-39.15,174.65,7.5881
New Zealand,2022-12-01,-39.15,174.85,7.3854938
New Zealand,2022-12-01,-39.15,174.95,7.6856604
New Zealand,2022-12-01,-39.15,175.05,8.155595
New Zealand,2022-12-01,-39.15,175.15,8.625955
New Zealand,2022-12-01,-39.15,175.25,8.937079
New Zealand,2022-12-01,-39.15,175.35,10.322118
New Zealand,2022-12-01,-39.15,175.45,11.794264
New Zealand,2022-12-01,-39.15,175.55,12.082464
New Zealand,2022-12-01,-39.15,175.65,13.442675
New Zealand,2022-12-01,-39.15,174.75,7.6548433
New Zealand,2022-12-01,-39.25,176.85,7.227083
New Zealand,2022-12-01,-39.05,174.45,7.372048
New Zealand,2022-12-01,-39.05,174.65,7.548517
New Zealand,2022-12-01,-39.05,177.15,7.1298265
New Zealand,2022-12-01,-39.05,177.25,7.2112966
New Zealand,2022-12-01,-39.05,177.35,7.3981266
New Zealand,2022-12-01,-39.05,177.45,7.68477
New Zealand,2022-12-01,-39.05,177.55,8.441305
New Zealand,2022-12-01,-39.05,177.65,8.319392
New Zealand,2022-12-01,-39.05,177.75,8.28196
New Zealand,2022-12-01,-39.05,177.85,8.645276
New Zealand,2022-12-01,-39.05,177.95,8.856637
New Zealand,2022-12-01,-38.95,174.35,7.8553605
New Zealand,2022-12-01,-38.95,174.45,8.457201
New Zealand,2022-12-01,-38.95,174.55,7.873903
New Zealand,2022-12-01,-38.95,174.65,7.5844316
New Zealand,2022-12-01,-38.95,174.75,7.7985234
New Zealand,2022-12-01,-38.95,174.85,8.03967
New Zealand,2022-12-01,-38.95,174.95,8.104436
New Zealand,2022-12-01,-38.95,175.05,7.980268
New Zealand,2022-12-01,-38.95,175.15,8.057987
New Zealand,2022-12-01,-38.95,175.25,8.4927435
New Zealand,2022-12-01,-39.05,177.05,7.36928
New Zealand,2022-12-01,-39.05,176.95,7.7519226
New Zealand,2022-12-01,-39.05,176.85,8.565094
New Zealand,2022-12-01,-39.05,176.75,9.350804
New Zealand,2022-12-01,-39.05,174.75,7.7194476
New Zealand,2022-12-01,-39.05,174.85,7.8074174
New Zealand,2022-12-01,-39.05,174.95,7.6779547
New Zealand,2022-12-01,-39.05,175.05,7.92479
New Zealand,2022-12-01,-39.05,175.15,8.251557
New Zealand,2022-12-01,-39.05,175.25,8.7829275
New Zealand,2022-12-01,-39.05,175.35,9.705669
New Zealand,2022-12-01,-39.05,175.45,10.425315
New Zealand,2022-12-01,-39.05,175.55,10.659327
New Zealand,2022-12-01,-39.05,174.55,7.397848
New Zealand,2022-12-01,-39.05,175.65,11.532873
New Zealand,2022-12-01,-39.05,175.85,10.304961
New Zealand,2022-12-01,-39.05,175.95,10.366892
New Zealand,2022-12-01,-39.05,176.05,10.810572
New Zealand,2022-12-01,-39.05,176.15,11.07686
New Zealand,2022-12-01,-39.05,176.25,10.860045
New Zealand,2022-12-01,-39.05,176.35,10.666959
New Zealand,2022-12-01,-39.05,176.45,11.667534
New Zealand,2022-12-01,-39.05,176.55,10.568076
New Zealand,2022-12-01,-39.05,176.65,9.756684
New Zealand,2022-12-01,-39.05,175.75,11.342223
New Zealand,2022-12-01,-40.35,176.15,8.1323185
New Zealand,2022-12-01,-39.25,176.75,7.6240926
New Zealand,2022-12-01,-39.25,176.55,8.801932
New Zealand,2022-12-01,-39.45,176.25,10.323639
New Zealand,2022-12-01,-39.45,176.35,9.148246
New Zealand,2022-12-01,-39.45,176.45,7.817406
New Zealand,2022-12-01,-39.45,176.55,6.8523555
New Zealand,2022-12-01,-39.45,176.65,6.821901
New Zealand,2022-12-01,-39.45,176.75,6.9584923
New Zealand,2022-12-01,-39.45,176.85,7.458675
New Zealand,2022-12-01,-39.35,173.85,6.739145
New Zealand,2022-12-01,-39.35,173.95,7.6038995
New Zealand,2022-12-01,-39.35,174.05,11.173809
New Zealand,2022-12-01,-39.35,174.15,10.067343
New Zealand,2022-12-01,-39.35,174.25,7.852265
New Zealand,2022-12-01,-39.35,174.35,7.2337413
New Zealand,2022-12-01,-39.35,174.45,7.044228
New Zealand,2022-12-01,-39.35,174.55,7.0990486
New Zealand,2022-12-01,-39.35,174.65,7.8312545
New Zealand,2022-12-01,-39.35,174.75,8.170013
New Zealand,2022-12-01,-39.35,174.85,8.489041
New Zealand,2022-12-01,-39.35,174.95,8.093737
New Zealand,2022-12-01,-39.45,176.15,11.042933
New Zealand,2022-12-01,-39.45,176.05,11.170394
New Zealand,2022-12-01,-39.45,175.95,11.844801
New Zealand,2022-12-01,-39.45,175.85,12.666206
New Zealand,2022-12-01,-39.45,173.85,6.98165
New Zealand,2022-12-01,-39.45,173.95,6.72216
New Zealand,2022-12-01,-39.45,174.05,7.0613484
New Zealand,2022-12-01,-39.45,174.15,7.1798844
New Zealand,2022-12-01,-39.45,174.25,7.118899
New Zealand,2022-12-01,-39.45,174.35,7.0337663
New Zealand,2022-12-01,-39.45,174.45,7.285265
New Zealand,2022-12-01,-39.45,174.55,7.2778425
New Zealand,2022-12-01,-39.45,174.65,7.598925
New Zealand,2022-12-01,-39.35,175.05,7.9288826
New Zealand,2022-12-01,-39.45,174.75,7.9111133
New Zealand,2022-12-01,-39.45,174.95,8.397431
New Zealand,2022-12-01,-39.45,175.05,8.149294
New Zealand,2022-12-01,-39.45,175.15,8.820515
New Zealand,2022-12-01,-39.45,175.25,9.429446
New Zealand,2022-12-01,-39.45,175.35,9.703726
New Zealand,2022-12-01,-39.45,175.45,10.810375
New Zealand,2022-12-01,-39.45,175.55,11.76843
New Zealand,2022-12-01,-39.45,175.65,12.254748
New Zealand,2022-12-01,-39.45,175.75,12.352482
New Zealand,2022-12-01,-39.45,174.85,8.304365
New Zealand,2022-12-01,-39.25,176.65,8.189551
New Zealand,2022-12-01,-39.35,175.15,8.363682
New Zealand,2022-12-01,-39.35,175.35,10.924871
New Zealand,2022-12-01,-39.25,174.65,7.5063453
New Zealand,2022-12-01,-39.25,174.75,7.697725
New Zealand,2022-12-01,-39.25,174.85,7.6784368
New Zealand,2022-12-01,-39.25,174.95,7.856354
New Zealand,2022-12-01,-39.25,175.05,7.930156
New Zealand,2022-12-01,-39.25,175.15,8.804265
New Zealand,2022-12-01,-39.25,175.25,9.413955
New Zealand,2022-12-01,-39.25,175.35,11.286438
New Zealand,2022-12-01,-39.25,175.45,13.080563
New Zealand,2022-12-01,-39.25,175.55,14.1112585
New Zealand,2022-12-01,-39.25,175.65,14.708937
New Zealand,2022-12-01,-39.25,175.75,12.814856
New Zealand,2022-12-01,-39.25,175.85,12.426678
New Zealand,2022-12-01,-39.25,175.95,12.708083
New Zealand,2022-12-01,-39.25,176.05,11.478532
New Zealand,2022-12-01,-39.25,176.15,11.284937
New Zealand,2022-12-01,-39.25,176.25,11.024552
New Zealand,2022-12-01,-39.25,176.35,10.601392
New Zealand,2022-12-01,-39.25,176.45,9.671847
New Zealand,2022-12-01,-39.25,174.55,7.27876
New Zealand,2022-12-01,-39.25,174.45,7.1882877
New Zealand,2022-12-01,-39.25,174.35,7.321912
New Zealand,2022-12-01,-39.25,174.25,7.9187055
New Zealand,2022-12-01,-39.35,175.45,12.740281
New Zealand,2022-12-01,-39.35,175.55,15.709443
